STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2012,,51.24,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2014,,45.02,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2015,,43.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2016,,42.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2017,,42.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG016C,Blagoevgrad,2018,,37.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2008,,55.07,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2010,,57.47,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2011,,55.04,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2012,,55.69,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2014,,47.15,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2015,,49.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2016,,45.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2017,,46.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG017C,Veliko Tarnovo,2018,,38.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2008,,48.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2010,,49.64,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2011,,51.85,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2012,,51.24,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2014,,45.02,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2015,,43.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2016,,42.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2017,,42.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,BG018C,Vratsa,2018,,37.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ001C,Praha,2011,,9.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ002C,Brno,2011,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ003C,Ostrava,2011,,22.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ004C,Plzeň,2011,,15.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ005C,Ústí nad Labem,2011,,25.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ006C,Olomouc,2011,,16.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ007C,Liberec (greater city),2011,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ008C,České Budějovice,2011,,15.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ009C,Hradec Králové,2011,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ010C,Pardubice,2011,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ011C,Zlín,2011,,16.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ012C,Kladno,2011,,10.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ013C,Karlovy Vary,2011,,25.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ014C,Jihlava,2011,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ015C,Havířov,2011,,22.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ016C,Most,2011,,25.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ017C,Karviná,2011,,22.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,CZ018C,Chomutov-Jirkov (greater city),2011,,25.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2008,,16.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2010,,16.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2011,,18.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2012,,17.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2015,,17.91,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2016,,17.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2017,,19.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE001C,Tallinn,2018,,19.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2008,,15.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2010,,20.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2011,,20.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2012,,18.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2015,,23.12,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2016,,18.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2017,,20.00,,b,break in time series,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE002C,Tartu,2018,,23.00,,b,break in time series,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2008,,37.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2010,,42.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2011,,43.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2012,,40.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2015,,37.91,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2016,,38.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2017,,41.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,EE003C,Narva,2018,,43.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI001C,Helsinki/Helsingfors,2015,,14.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI001C,Helsinki/Helsingfors,2016,,13.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI001C,Helsinki/Helsingfors,2017,,12.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI002C,Tampere/Tammerfors,2015,,20.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI002C,Tampere/Tammerfors,2016,,20.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI002C,Tampere/Tammerfors,2017,,19.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI003C,Turku/Åbo,2015,,23.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI003C,Turku/Åbo,2016,,24.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI003C,Turku/Åbo,2017,,25.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI004C,Oulu/Uleåborg,2015,,19.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI004C,Oulu/Uleåborg,2016,,21.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI004C,Oulu/Uleåborg,2017,,18.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI005C,Espoo/Esbo,2015,,9.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI005C,Espoo/Esbo,2016,,10.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI005C,Espoo/Esbo,2017,,11.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI006C,Vantaa/Vanda,2015,,15.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI006C,Vantaa/Vanda,2016,,14.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI006C,Vantaa/Vanda,2017,,11.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI007C,Lahti/Lahtis,2015,,19.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI007C,Lahti/Lahtis,2016,,14.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI007C,Lahti/Lahtis,2017,,11.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI008C,Kuopio,2015,,16.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI008C,Kuopio,2016,,17.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI008C,Kuopio,2017,,22.10,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI009C,Jyväskylä,2015,,22.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI009C,Jyväskylä,2016,,30.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,EC3067V,Share of persons at risk of poverty or social exclusion -%,FI009C,Jyväskylä,2017,,25.00,,,,,
